age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30.0,services,single,secondary,no,1268.0,yes,no,cellular,8.0,apr,105.0,4.0,320.0,8.0,other,yes
36.0,blue-collar,married,secondary,no,536.0,yes,no,cellular,8.0,apr,274.0,3.0,-1.0,0.0,unknown,yes
31.0,management,single,secondary,no,1088.0,yes,no,cellular,8.0,apr,575.0,2.0,-1.0,0.0,unknown,yes
27.0,admin.,married,secondary,no,1293.0,yes,no,cellular,8.0,apr,1665.0,3.0,-1.0,0.0,unknown,yes
29.0,management,single,tertiary,no,1377.0,no,no,cellular,8.0,apr,548.0,2.0,-1.0,0.0,unknown,yes
38.0,blue-collar,single,secondary,no,2580.0,yes,no,cellular,8.0,apr,1691.0,2.0,264.0,3.0,failure,yes
23.0,admin.,single,tertiary,no,314.0,no,yes,cellular,8.0,apr,142.0,4.0,-1.0,0.0,unknown,yes
38.0,technician,married,tertiary,no,206.0,no,no,cellular,8.0,apr,350.0,2.0,-1.0,0.0,unknown,yes
55.0,management,married,tertiary,no,3848.0,yes,no,cellular,8.0,apr,222.0,2.0,-1.0,0.0,unknown,yes
78.0,retired,divorced,primary,no,1389.0,no,no,cellular,8.0,apr,335.0,1.0,-1.0,0.0,unknown,yes
43.0,technician,divorced,unknown,no,4389.0,no,no,cellular,8.0,apr,618.0,1.0,-1.0,0.0,unknown,yes
34.0,management,married,tertiary,no,3696.0,no,no,cellular,8.0,apr,758.0,2.0,160.0,5.0,other,yes
51.0,blue-collar,married,primary,no,5131.0,yes,no,cellular,9.0,apr,348.0,1.0,329.0,2.0,failure,no
34.0,entrepreneur,married,secondary,no,1847.0,yes,no,cellular,9.0,,543.0,3.0,321.0,6.0,failure,no
41.0,blue-collar,married,primary,no,3658.0,yes,no,cellular,9.0,apr,268.0,1.0,330.0,1.0,failure,no
36.0,blue-collar,married,primary,no,2730.0,yes,no,cellular,9.0,apr,105.0,1.0,323.0,1.0,failure,no
37.0,technician,single,secondary,no,1590.0,yes,no,cellular,9.0,apr,121.0,5.0,315.0,3.0,other,no
40.0,blue-collar,married,secondary,no,1554.0,yes,no,cellular,9.0,apr,385.0,2.0,331.0,1.0,failure,no
42.0,management,married,tertiary,no,1773.0,no,no,cellular,9.0,apr,311.0,1.0,336.0,1.0,failure,no
39.0,technician,married,tertiary,no,1161.0,yes,no,cellular,9.0,apr,236.0,1.0,336.0,1.0,failure,no
35.0,entrepreneur,married,tertiary,no,7962.0,yes,no,cellular,9.0,apr,275.0,2.0,140.0,2.0,failure,no
40.0,management,divorced,tertiary,no,1315.0,yes,no,cellular,9.0,apr,466.0,2.0,141.0,5.0,failure,no
36.0,blue-collar,single,secondary,no,5396.0,yes,no,cellular,9.0,apr,490.0,2.0,-1.0,0.0,unknown,no
34.0,admin.,married,tertiary,no,899.0,yes,no,cellular,9.0,apr,627.0,2.0,141.0,7.0,failure,no
55.0,self-employed,married,secondary,no,2408.0,no,no,telephone,9.0,apr,327.0,2.0,140.0,1.0,failure,no
53.0,admin.,divorced,secondary,no,2647.0,yes,no,cellular,9.0,apr,494.0,1.0,-1.0,0.0,unknown,no
31.0,admin.,single,secondary,no,3323.0,yes,no,cellular,9.0,apr,337.0,2.0,-1.0,0.0,unknown,no
33.0,blue-collar,married,primary,no,331.0,yes,no,cellular,9.0,apr,435.0,2.0,314.0,3.0,failure,no
39.0,technician,married,secondary,no,6533.0,yes,no,cellular,9.0,apr,226.0,1.0,-1.0,0.0,unknown,no
36.0,admin.,married,secondary,no,3268.0,no,no,cellular,9.0,apr,429.0,2.0,-1.0,0.0,unknown,no
37.0,technician,single,tertiary,no,3315.0,yes,no,cellular,,apr,820.0,2.0,-1.0,0.0,unknown,no
31.0,services,single,secondary,no,900.0,yes,no,cellular,9.0,apr,221.0,2.0,140.0,6.0,failure,no
34.0,technician,married,secondary,no,1012.0,yes,yes,cellular,9.0,apr,353.0,2.0,163.0,1.0,success,no
34.0,unemployed,married,secondary,no,438.0,yes,yes,cellular,9.0,apr,272.0,1.0,323.0,1.0,failure,no
48.0,services,divorced,secondary,no,3186.0,no,yes,cellular,9.0,apr,104.0,1.0,-1.0,0.0,unknown,no
29.0,blue-collar,single,secondary,no,314.0,yes,no,cellular,9.0,apr,161.0,1.0,316.0,2.0,other,no
35.0,admin.,married,secondary,no,159.0,yes,no,cellular,9.0,apr,259.0,2.0,262.0,1.0,failure,no
51.0,blue-collar,divorced,primary,no,155.0,yes,yes,cellular,9.0,apr,220.0,1.0,142.0,1.0,failure,no
44.0,blue-collar,married,primary,no,1704.0,yes,no,cellular,9.0,apr,312.0,2.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,primary,no,1451.0,yes,no,cellular,9.0,apr,765.0,3.0,-1.0,0.0,unknown,no
49.0,admin.,married,secondary,no,909.0,yes,no,cellular,9.0,apr,730.0,1.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,secondary,no,1235.0,yes,yes,cellular,9.0,apr,464.0,1.0,-1.0,0.0,unknown,no
56.0,blue-collar,married,primary,no,247.0,no,no,telephone,9.0,apr,126.0,4.0,-1.0,0.0,unknown,no
36.0,management,married,tertiary,no,1198.0,yes,no,cellular,9.0,apr,278.0,3.0,-1.0,0.0,unknown,no
59.0,admin.,married,secondary,no,817.0,no,no,cellular,9.0,apr,304.0,1.0,-1.0,0.0,unknown,no
55.0,management,divorced,tertiary,no,271.0,yes,no,cellular,9.0,apr,191.0,4.0,-1.0,0.0,unknown,no
39.0,management,married,tertiary,no,399.0,no,no,cellular,9.0,apr,504.0,1.0,-1.0,0.0,unknown,no
46.0,blue-collar,married,primary,no,952.0,yes,no,cellular,9.0,apr,233.0,4.0,-1.0,0.0,unknown,no
31.0,blue-collar,single,secondary,no,501.0,yes,no,cellular,9.0,apr,132.0,1.0,-1.0,0.0,unknown,no
30.0,technician,single,secondary,no,3286.0,yes,no,cellular,9.0,apr,743.0,1.0,-1.0,0.0,unknown,yes
41.0,services,married,secondary,no,803.0,yes,no,cellular,9.0,apr,592.0,4.0,316.0,3.0,failure,yes
55.0,admin.,married,unknown,no,2038.0,no,no,cellular,9.0,apr,394.0,1.0,-1.0,0.0,unknown,yes
33.0,technician,single,secondary,no,719.0,yes,no,cellular,9.0,apr,448.0,2.0,316.0,6.0,failure,yes
53.0,admin.,single,secondary,no,2892.0,no,no,cellular,9.0,apr,527.0,3.0,-1.0,0.0,unknown,yes
35.0,admin.,married,secondary,no,898.0,yes,no,cellular,9.0,apr,214.0,1.0,-1.0,0.0,unknown,yes
42.0,entrepreneur,married,secondary,no,0.0,yes,no,cellular,9.0,apr,331.0,1.0,140.0,4.0,failure,yes
29.0,admin.,married,tertiary,no,332.0,no,no,cellular,9.0,apr,179.0,1.0,-1.0,0.0,unknown,yes
68.0,retired,divorced,primary,no,695.0,no,no,cellular,9.0,apr,233.0,1.0,-1.0,0.0,unknown,yes
20.0,student,single,secondary,no,1819.0,no,no,cellular,9.0,apr,245.0,3.0,-1.0,0.0,unknown,yes
30.0,management,single,tertiary,no,2544.0,no,no,cellular,9.0,apr,152.0,2.0,-1.0,0.0,unknown,yes
32.0,blue-collar,married,secondary,no,759.0,yes,no,cellular,9.0,apr,317.0,5.0,-1.0,0.0,unknown,yes
28.0,management,divorced,tertiary,no,229.0,yes,no,cellular,9.0,apr,1042.0,2.0,315.0,2.0,other,yes
73.0,retired,divorced,secondary,no,7111.0,yes,no,cellular,12.0,apr,284.0,1.0,182.0,1.0,success,no
29.0,student,married,tertiary,no,10596.0,yes,no,cellular,12.0,apr,143.0,1.0,-1.0,0.0,unknown,no
31.0,management,single,tertiary,no,3289.0,no,no,cellular,12.0,apr,235.0,1.0,314.0,1.0,failure,no
51.0,entrepreneur,divorced,tertiary,no,2109.0,no,no,cellular,12.0,apr,119.0,1.0,181.0,2.0,success,no
27.0,admin.,single,secondary,no,1327.0,no,no,cellular,12.0,apr,339.0,1.0,241.0,9.0,other,no
71.0,retired,divorced,secondary,no,3104.0,no,no,telephone,12.0,apr,271.0,1.0,187.0,1.0,failure,no
33.0,technician,married,secondary,no,5083.0,no,no,cellular,12.0,apr,175.0,1.0,-1.0,0.0,unknown,no
35.0,blue-collar,single,unknown,no,484.0,no,no,cellular,12.0,apr,143.0,2.0,186.0,1.0,failure,no
69.0,retired,married,primary,no,2398.0,no,no,cellular,12.0,apr,161.0,1.0,186.0,1.0,failure,no
29.0,management,single,tertiary,no,502.0,no,no,cellular,12.0,apr,366.0,2.0,199.0,3.0,other,no
29.0,admin.,single,secondary,no,1992.0,no,no,cellular,12.0,apr,119.0,2.0,-1.0,0.0,unknown,no
56.0,technician,married,secondary,no,147.0,no,no,cellular,12.0,apr,203.0,1.0,-1.0,0.0,unknown,no
36.0,management,single,tertiary,no,579.0,no,no,unknown,12.0,apr,481.0,1.0,-1.0,0.0,unknown,yes
36.0,technician,single,secondary,no,12264.0,no,no,cellular,12.0,apr,158.0,2.0,-1.0,0.0,unknown,yes
26.0,management,single,tertiary,no,1646.0,no,no,cellular,12.0,apr,524.0,4.0,206.0,5.0,success,yes
35.0,technician,married,secondary,no,2201.0,no,no,telephone,12.0,apr,350.0,1.0,-1.0,0.0,unknown,yes
31.0,admin.,married,secondary,no,1229.0,no,no,cellular,12.0,apr,176.0,1.0,-1.0,0.0,unknown,yes
25.0,unemployed,single,primary,no,129.0,no,no,cellular,12.0,apr,176.0,3.0,-1.0,0.0,unknown,yes
49.0,blue-collar,single,secondary,no,8982.0,yes,no,cellular,13.0,apr,470.0,2.0,334.0,1.0,failure,no
42.0,blue-collar,married,primary,no,7735.0,yes,no,cellular,13.0,apr,166.0,1.0,144.0,2.0,failure,no
38.0,admin.,divorced,secondary,no,3834.0,yes,no,cellular,13.0,apr,363.0,2.0,327.0,1.0,failure,no
43.0,blue-collar,married,primary,no,1288.0,yes,no,cellular,13.0,apr,136.0,1.0,334.0,1.0,failure,no
42.0,entrepreneur,married,tertiary,no,1068.0,yes,no,cellular,13.0,apr,444.0,1.0,300.0,8.0,failure,no
31.0,blue-collar,married,secondary,no,1716.0,yes,no,cellular,13.0,apr,542.0,2.0,340.0,2.0,other,no
80.0,housemaid,married,secondary,no,499.0,no,no,telephone,13.0,apr,224.0,2.0,393.0,4.0,failure,no
38.0,blue-collar,married,secondary,no,1663.0,yes,no,cellular,13.0,apr,217.0,3.0,327.0,1.0,failure,no
45.0,admin.,single,secondary,no,946.0,yes,no,cellular,13.0,apr,754.0,3.0,143.0,6.0,failure,no
40.0,admin.,married,secondary,no,5087.0,yes,no,cellular,13.0,apr,455.0,2.0,-1.0,0.0,unknown,no
36.0,admin.,single,secondary,no,2556.0,yes,no,cellular,13.0,apr,342.0,1.0,-1.0,0.0,unknown,no
41.0,technician,married,tertiary,no,816.0,yes,yes,cellular,13.0,apr,520.0,2.0,319.0,1.0,failure,no
48.0,blue-collar,married,primary,no,3752.0,yes,no,cellular,13.0,apr,215.0,5.0,-1.0,0.0,unknown,no
31.0,management,married,tertiary,no,357.0,yes,no,cellular,13.0,apr,201.0,2.0,228.0,5.0,failure,no
31.0,technician,married,secondary,no,5467.0,yes,no,cellular,13.0,,251.0,1.0,-1.0,0.0,unknown,no
40.0,blue-collar,married,primary,no,3090.0,yes,no,cellular,13.0,apr,664.0,1.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,secondary,no,2355.0,yes,yes,cellular,13.0,,333.0,3.0,-1.0,0.0,unknown,no
41.0,admin.,married,secondary,no,5110.0,yes,no,cellular,13.0,apr,231.0,1.0,-1.0,0.0,unknown,no
62.0,management,married,tertiary,no,0.0,no,no,cellular,13.0,apr,113.0,3.0,182.0,3.0,failure,no
43.0,blue-collar,married,primary,no,2901.0,yes,no,cellular,13.0,apr,179.0,4.0,-1.0,0.0,unknown,no
33.0,management,single,tertiary,no,215.0,yes,no,cellular,13.0,apr,1058.0,1.0,17.0,1.0,failure,no
30.0,self-employed,married,secondary,no,1772.0,yes,no,cellular,13.0,apr,158.0,4.0,-1.0,0.0,unknown,no
30.0,blue-collar,single,primary,no,464.0,yes,no,cellular,13.0,apr,686.0,1.0,-1.0,0.0,unknown,no
40.0,services,married,secondary,no,1293.0,yes,no,cellular,13.0,apr,128.0,3.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,secondary,no,678.0,yes,yes,cellular,13.0,apr,299.0,3.0,-1.0,0.0,unknown,no
30.0,admin.,married,secondary,no,695.0,yes,no,cellular,13.0,apr,478.0,2.0,-1.0,0.0,unknown,no
44.0,admin.,divorced,secondary,no,21.0,yes,no,cellular,13.0,apr,681.0,3.0,-1.0,0.0,unknown,no
31.0,management,single,tertiary,no,999.0,yes,no,cellular,13.0,apr,187.0,5.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,secondary,no,837.0,yes,yes,cellular,13.0,apr,495.0,1.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,secondary,no,96.0,yes,no,cellular,13.0,apr,348.0,3.0,256.0,2.0,failure,yes
29.0,technician,single,secondary,no,110.0,yes,no,cellular,13.0,apr,1036.0,1.0,-1.0,0.0,unknown,yes
31.0,blue-collar,married,secondary,no,1406.0,yes,yes,cellular,13.0,apr,1091.0,2.0,-1.0,0.0,unknown,yes
39.0,services,divorced,secondary,no,0.0,yes,no,cellular,13.0,apr,1006.0,2.0,-1.0,0.0,unknown,yes
42.0,blue-collar,married,primary,no,2103.0,yes,no,cellular,13.0,apr,384.0,2.0,-1.0,0.0,unknown,yes
35.0,management,single,tertiary,no,1599.0,yes,yes,cellular,13.0,apr,407.0,1.0,-1.0,0.0,unknown,yes
34.0,technician,single,tertiary,no,925.0,yes,no,cellular,13.0,apr,709.0,1.0,-1.0,0.0,unknown,yes
26.0,management,single,tertiary,no,-3.0,no,no,cellular,13.0,apr,1022.0,2.0,-1.0,0.0,unknown,yes
29.0,services,divorced,secondary,no,84.0,yes,no,cellular,13.0,apr,1101.0,2.0,-1.0,0.0,unknown,yes
44.0,self-employed,single,tertiary,no,1367.0,yes,no,cellular,13.0,apr,1232.0,3.0,146.0,1.0,other,yes
62.0,self-employed,divorced,tertiary,no,6.0,yes,no,cellular,13.0,apr,103.0,1.0,182.0,3.0,success,yes
49.0,admin.,married,secondary,no,197.0,yes,no,cellular,13.0,apr,223.0,1.0,182.0,2.0,failure,yes
30.0,management,single,tertiary,no,3779.0,no,no,cellular,,apr,1093.0,1.0,-1.0,0.0,unknown,yes
25.0,blue-collar,single,secondary,no,1857.0,yes,no,cellular,13.0,apr,295.0,4.0,187.0,6.0,success,yes
32.0,management,single,tertiary,no,2016.0,no,no,cellular,13.0,apr,232.0,1.0,348.0,1.0,success,yes
36.0,management,single,tertiary,no,436.0,no,no,cellular,13.0,apr,567.0,1.0,595.0,2.0,failure,yes
40.0,technician,married,tertiary,no,11766.0,yes,no,cellular,13.0,apr,218.0,2.0,242.0,9.0,failure,yes
38.0,management,married,tertiary,no,413.0,no,no,cellular,13.0,apr,240.0,1.0,179.0,2.0,failure,yes
35.0,technician,single,tertiary,no,670.0,no,no,cellular,13.0,apr,278.0,4.0,182.0,2.0,success,yes
45.0,blue-collar,single,primary,no,116.0,no,no,unknown,13.0,apr,122.0,1.0,-1.0,0.0,unknown,yes
36.0,management,single,unknown,no,62.0,no,no,cellular,13.0,apr,398.0,2.0,-1.0,0.0,unknown,yes
23.0,student,single,secondary,no,107.0,no,no,cellular,13.0,apr,256.0,5.0,181.0,2.0,success,yes
40.0,self-employed,married,,no,13669.0,no,no,cellular,14.0,apr,255.0,7.0,-1.0,0.0,unknown,no
39.0,blue-collar,married,primary,no,7685.0,yes,no,cellular,14.0,apr,493.0,3.0,-1.0,0.0,unknown,no
31.0,blue-collar,single,secondary,no,609.0,yes,no,cellular,14.0,apr,1126.0,1.0,335.0,1.0,failure,no
54.0,admin.,married,secondary,no,3136.0,yes,no,telephone,14.0,apr,104.0,1.0,146.0,1.0,failure,no
44.0,services,married,secondary,no,1450.0,yes,no,cellular,14.0,apr,356.0,1.0,314.0,2.0,failure,no
58.0,blue-collar,married,primary,no,5445.0,yes,no,cellular,14.0,apr,391.0,1.0,-1.0,0.0,unknown,no
33.0,admin.,married,secondary,no,2374.0,yes,no,cellular,14.0,apr,706.0,2.0,-1.0,0.0,unknown,no
29.0,services,married,secondary,no,690.0,yes,no,cellular,14.0,apr,553.0,2.0,316.0,1.0,other,no
70.0,retired,married,secondary,no,1310.0,no,no,cellular,14.0,apr,318.0,1.0,181.0,1.0,failure,no
80.0,retired,married,primary,no,1861.0,no,no,telephone,14.0,apr,563.0,2.0,-1.0,0.0,unknown,no
38.0,admin.,married,secondary,no,766.0,yes,no,cellular,14.0,apr,461.0,2.0,335.0,1.0,failure,no
35.0,blue-collar,married,tertiary,no,5271.0,yes,no,cellular,14.0,apr,119.0,2.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,574.0,yes,no,cellular,14.0,apr,259.0,2.0,145.0,3.0,failure,no
43.0,blue-collar,married,primary,no,2273.0,yes,no,cellular,14.0,apr,424.0,2.0,147.0,3.0,failure,no
35.0,unemployed,married,secondary,no,2080.0,yes,no,telephone,14.0,apr,266.0,3.0,-1.0,0.0,unknown,no
45.0,technician,single,primary,no,237.0,yes,no,cellular,14.0,apr,110.0,1.0,263.0,1.0,failure,no
35.0,blue-collar,married,secondary,no,120.0,yes,no,cellular,14.0,apr,269.0,3.0,328.0,1.0,failure,no
31.0,management,single,tertiary,no,2384.0,yes,no,cellular,14.0,apr,608.0,2.0,-1.0,0.0,unknown,no
78.0,retired,divorced,unknown,no,2628.0,no,no,telephone,14.0,apr,129.0,2.0,-1.0,0.0,unknown,no
34.0,blue-collar,single,secondary,no,47.0,yes,no,cellular,14.0,apr,232.0,1.0,147.0,2.0,failure,no
33.0,blue-collar,single,secondary,no,1254.0,yes,no,cellular,14.0,apr,584.0,1.0,-1.0,0.0,unknown,no
66.0,retired,married,secondary,no,3473.0,no,no,cellular,14.0,apr,441.0,2.0,-1.0,0.0,unknown,no
56.0,technician,married,secondary,no,3931.0,no,no,cellular,14.0,apr,115.0,1.0,-1.0,0.0,unknown,no
59.0,blue-collar,married,secondary,no,681.0,yes,no,telephone,14.0,apr,427.0,2.0,-1.0,0.0,unknown,no
65.0,management,married,secondary,no,5251.0,no,no,telephone,14.0,apr,226.0,5.0,-1.0,0.0,unknown,no
40.0,technician,married,tertiary,no,1641.0,yes,no,cellular,14.0,apr,855.0,1.0,-1.0,0.0,unknown,no
57.0,management,married,tertiary,no,1318.0,no,no,cellular,14.0,apr,142.0,2.0,-1.0,0.0,unknown,no
32.0,blue-collar,married,primary,no,1287.0,yes,no,cellular,14.0,apr,297.0,2.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,secondary,no,863.0,yes,no,cellular,14.0,apr,565.0,2.0,-1.0,0.0,unknown,no
32.0,technician,single,tertiary,no,1012.0,no,no,cellular,14.0,apr,178.0,1.0,-1.0,0.0,unknown,no
29.0,services,married,secondary,no,489.0,yes,no,cellular,14.0,apr,332.0,3.0,-1.0,0.0,unknown,no
34.0,admin.,single,secondary,no,852.0,no,no,cellular,14.0,apr,108.0,2.0,-1.0,0.0,unknown,no
25.0,management,single,tertiary,no,702.0,no,no,cellular,14.0,apr,163.0,2.0,-1.0,0.0,unknown,no
24.0,technician,single,secondary,no,139.0,no,no,cellular,14.0,apr,259.0,1.0,-1.0,0.0,unknown,no
33.0,blue-collar,married,secondary,no,91.0,yes,no,cellular,14.0,apr,283.0,2.0,-1.0,0.0,unknown,no
34.0,management,married,tertiary,no,703.0,yes,no,cellular,14.0,apr,342.0,1.0,-1.0,0.0,unknown,yes
36.0,technician,married,secondary,no,15485.0,no,no,cellular,14.0,apr,461.0,1.0,-1.0,0.0,unknown,yes
33.0,management,married,tertiary,no,0.0,yes,no,cellular,14.0,,535.0,3.0,328.0,1.0,failure,yes
34.0,management,single,tertiary,no,2646.0,no,no,cellular,14.0,apr,142.0,1.0,-1.0,0.0,unknown,yes
33.0,admin.,single,secondary,no,572.0,yes,no,cellular,14.0,apr,344.0,1.0,74.0,2.0,failure,yes
22.0,student,single,secondary,no,107.0,no,no,cellular,14.0,apr,125.0,1.0,-1.0,0.0,unknown,yes
32.0,technician,married,secondary,no,765.0,yes,yes,cellular,14.0,apr,850.0,2.0,-1.0,0.0,unknown,yes
36.0,services,single,secondary,no,-253.0,yes,no,cellular,14.0,apr,1073.0,1.0,-1.0,0.0,unknown,yes
44.0,admin.,divorced,secondary,no,0.0,no,no,cellular,14.0,apr,1594.0,1.0,148.0,1.0,failure,yes
65.0,retired,married,secondary,no,2.0,no,no,cellular,14.0,apr,450.0,1.0,-1.0,0.0,unknown,yes
62.0,retired,married,primary,no,1084.0,no,no,cellular,14.0,apr,505.0,1.0,-1.0,0.0,unknown,yes
61.0,self-employed,divorced,tertiary,no,6.0,yes,no,cellular,,apr,133.0,2.0,-1.0,0.0,unknown,yes
40.0,technician,single,tertiary,no,1175.0,no,no,cellular,14.0,apr,184.0,1.0,-1.0,0.0,unknown,yes
41.0,housemaid,married,primary,no,0.0,no,no,cellular,14.0,apr,168.0,1.0,-1.0,0.0,unknown,yes
24.0,management,married,unknown,no,448.0,no,no,cellular,14.0,apr,324.0,1.0,-1.0,0.0,unknown,yes
77.0,retired,divorced,tertiary,no,4659.0,no,no,cellular,14.0,apr,161.0,1.0,-1.0,0.0,unknown,yes
62.0,housemaid,married,tertiary,no,1528.0,no,no,cellular,14.0,apr,496.0,1.0,-1.0,0.0,unknown,yes
30.0,unemployed,married,tertiary,no,330.0,no,no,cellular,14.0,apr,111.0,1.0,-1.0,0.0,unknown,yes
29.0,admin.,single,secondary,no,731.0,no,no,cellular,14.0,apr,107.0,3.0,-1.0,0.0,unknown,yes
36.0,management,married,tertiary,no,926.0,no,no,cellular,14.0,apr,216.0,1.0,-1.0,0.0,unknown,yes
29.0,unemployed,single,secondary,no,25.0,no,no,cellular,14.0,apr,207.0,2.0,-1.0,0.0,unknown,yes
78.0,unknown,married,unknown,no,2235.0,no,no,telephone,14.0,apr,300.0,3.0,-1.0,0.0,unknown,yes
38.0,technician,married,secondary,no,497.0,no,no,unknown,14.0,apr,173.0,1.0,-1.0,0.0,unknown,yes
44.0,services,married,primary,no,2557.0,yes,no,cellular,14.0,apr,250.0,1.0,181.0,8.0,success,yes
35.0,management,single,tertiary,no,2646.0,no,no,cellular,14.0,apr,133.0,8.0,183.0,2.0,success,yes
32.0,management,single,tertiary,no,3981.0,yes,no,cellular,15.0,apr,362.0,1.0,271.0,1.0,failure,no
29.0,management,married,tertiary,no,5698.0,no,no,cellular,15.0,apr,437.0,1.0,264.0,1.0,failure,no
44.0,blue-collar,married,primary,no,4581.0,yes,no,cellular,15.0,apr,520.0,3.0,146.0,2.0,failure,no
33.0,student,single,unknown,no,2321.0,no,no,cellular,15.0,apr,699.0,2.0,381.0,2.0,failure,no
57.0,blue-collar,married,primary,no,12048.0,yes,no,cellular,15.0,apr,103.0,2.0,-1.0,0.0,unknown,no
37.0,blue-collar,single,tertiary,no,3649.0,yes,no,cellular,15.0,apr,623.0,2.0,146.0,4.0,failure,no
32.0,technician,married,secondary,no,-292.0,yes,yes,cellular,15.0,apr,301.0,1.0,316.0,1.0,failure,no
46.0,management,married,secondary,no,4105.0,yes,no,cellular,15.0,apr,115.0,3.0,258.0,2.0,failure,no
34.0,technician,single,secondary,no,2660.0,yes,no,cellular,15.0,apr,158.0,2.0,329.0,1.0,failure,no
52.0,services,married,secondary,no,2904.0,yes,no,cellular,15.0,apr,201.0,6.0,272.0,3.0,failure,no
35.0,admin.,married,secondary,no,5250.0,yes,no,cellular,15.0,apr,343.0,2.0,146.0,1.0,failure,no
52.0,management,married,tertiary,no,1944.0,yes,no,cellular,15.0,apr,238.0,3.0,323.0,2.0,failure,no
40.0,services,divorced,secondary,no,1062.0,yes,no,cellular,15.0,apr,389.0,2.0,299.0,4.0,failure,no
34.0,technician,single,tertiary,no,1393.0,yes,no,cellular,15.0,apr,540.0,3.0,271.0,3.0,success,no
41.0,blue-collar,married,secondary,no,217.0,yes,no,cellular,15.0,apr,375.0,2.0,344.0,1.0,failure,no
62.0,retired,married,primary,no,1515.0,yes,no,cellular,15.0,apr,98.0,4.0,178.0,3.0,failure,no
42.0,admin.,divorced,secondary,no,2397.0,yes,no,cellular,15.0,apr,239.0,2.0,320.0,2.0,failure,no
50.0,services,married,secondary,no,254.0,yes,no,cellular,15.0,apr,397.0,2.0,337.0,1.0,failure,no
39.0,blue-collar,married,secondary,no,-145.0,yes,no,cellular,15.0,apr,1372.0,4.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,secondary,no,1131.0,yes,yes,cellular,15.0,apr,126.0,1.0,148.0,6.0,failure,no
58.0,blue-collar,single,secondary,no,3612.0,yes,no,cellular,15.0,apr,563.0,1.0,-1.0,0.0,unknown,no
38.0,blue-collar,divorced,secondary,no,1344.0,yes,no,cellular,15.0,apr,942.0,2.0,-1.0,0.0,unknown,no
58.0,retired,divorced,primary,no,2745.0,no,yes,cellular,15.0,apr,469.0,1.0,-1.0,0.0,unknown,no
40.0,admin.,single,secondary,no,985.0,yes,no,cellular,15.0,apr,313.0,3.0,145.0,5.0,other,no
41.0,services,married,secondary,no,1836.0,yes,yes,cellular,15.0,apr,139.0,1.0,-1.0,0.0,unknown,no
35.0,self-employed,married,tertiary,no,1178.0,yes,yes,cellular,15.0,apr,220.0,2.0,183.0,5.0,failure,no
70.0,retired,married,unknown,no,853.0,no,no,cellular,15.0,apr,120.0,1.0,-1.0,0.0,unknown,no
33.0,management,married,tertiary,no,2173.0,yes,no,cellular,15.0,apr,871.0,1.0,-1.0,0.0,unknown,no
61.0,retired,married,primary,no,1515.0,yes,no,cellular,15.0,apr,253.0,2.0,-1.0,0.0,unknown,no
48.0,blue-collar,married,secondary,no,1738.0,yes,no,cellular,15.0,apr,349.0,1.0,-1.0,0.0,unknown,no
19.0,student,single,secondary,no,626.0,no,no,telephone,15.0,apr,117.0,1.0,-1.0,0.0,unknown,no
30.0,services,married,secondary,no,292.0,yes,yes,cellular,15.0,apr,651.0,4.0,-1.0,0.0,unknown,no
